,,累计确诊,新增确诊,现有确诊,现有疑似,新增疑似,累计治愈,新增治愈,累计死亡,新增死亡,隔离治疗,重症,危重症,累计追踪密切接触者,当日解除医学观察,正在接受医学观察,,,,,,,,,
,,累计确诊,新增确诊,现有确诊,现有疑似,新增疑似,累计治愈,新增治愈,累计死亡,新增死亡,隔离治疗,重症,危重症,累计追踪密切接触者,当日解除医学观察,正在接受医学观察,,,,,,,,,
2020.3.9,黑龙江,481,0,34,1,0,434,13,13,0,,10,,16274,（累计解除）16060,85,,,,,,,,,
2020.3.9,上海,342（境外输入4）,0,24（境外输入4）,30,,315,1,3,0,,,8,,,,,,,,,,,,
2020.3.9,江苏,631,0,9,,,622,4,0,0,,,1,12641,（累计解除）12616,25,,,,,,,,,
2020.3.9,浙江,1215,0,24,,,1190,8,1,0,,1,1,42265,26,896,,,,,,,,,
2020.3.9,安徽,990,0,0,,0,984,0,6,0,,,,28485,,395,,,,,,,,,
2020.3.9,福建,296,0,0,0,0,295,0,1,0,,0,0,,（累计解除）10873,78,,,,,,,,,
2020.3.9,江西,935,0,7,0,,927,4,1,0,,0,,26845,（累计解除）26570,275,,,,,,,,,
2020.3.9,山东,758,0,49,,0,703,56,6,0,,0,2,17013,,86,,,,,,,,,
2020.3.9,河南,1272,0,3,,,1247,0,22,0,,1,0,39258,83,129,,,,,,,,,
2020.3.9,湖北,67760,17,17151,246,13,47585,1152,3024,17,14057,3855,846,273921,,10832,,,,,,,,,
2020.3.9,湖南,1018,0,26,,,988,9,4,0,,6,,27027,（累计解除）26864,163,,,,,,,,,
2020.3.9,广东,1353,1（境外输入1）,75,,,1270,10,8,0,,9,17,,,303,,,,,,,,,
2020.3.9,广西,252,0,16,0,0,234,4,2,0,,1,4,,,6,,,,,,,,,
2020.3.9,海南,168,0,3,,,159,0,6,0,,1,,6342,（累计解除）6187,155,,,,,,,,,
2020.3.9,重庆,576,0,28,,,542,15,6,0,,1,,23677,（累计解除）23558,119,,,,,,,,,
2020.3.9,四川,539,0,66,2,,470,5,3,0,,,,,40,314,,,,,,,,,
2020.3.9,贵州,146,0,15,3,,129,6,2,,,1,,2574,（累计解除）2489,13,,,,,,,,,
2020.3.9,云南,174,0,2,,,170,0,2,0,,0,0,,,,,,,,,,,,
2020.3.9,西藏,1,0,0,,,1,0,0,0,,,,,,,,,,,,,,,
2020.3.9,陕西（3月9日8时至3月10日8时）,245,0,17,0,0,227,1,1,0,,,,18957,（累计解除）18909,,,,,,,,,,
2020.3.9,甘肃（3月8日20时至3月9日20时）,124（境外输入33）,0,34（境外输入33）,0,,88,1,2,0,,2,,4337,（累计解除）4290,47,,,,,,,,,
2020.3.9,青海,18,0,0,0,0,18,0,0,0,,,,437,（累计解除）437,0,,,,,,,,,
2020.3.9,宁夏,75,0,4,0,,71,0,0,0,,,,,（累计解除）4544,175,,,,,,,,,
2020.3.9,新疆,76,0,0,,,73,0,3,0,,,,,,740,,,,,,,,,
2020.3.10,全国,80778（境外输入79）,24（境外输入10）,16145,285,31,61475,1578,3158,22,,4492,,675886,3235,14607,,,,,,,,,
2020.3.10,北京,435,6（境外输入）,101,27,2（境外输入）,326,6,8,0,,,,3694,,434,,,,,,,,,
2020.3.10,天津,136,0,2,,,131,1,3,0,,0,0,2512,（累计解除）2295,171,,,,,,,,,
2020.3.10,河北,318,0,5,0,0,307,0,6,0,,2,,10933,,278,,,,,,,,,
2020.3.10,山西,133,0,2,0,0,131,4,0,0,,,,4193,7,57,,,,,,,,,
2020.3.10,内蒙古（3月10日7时至3月11日7时）,75,0,4,1,0,70,0,1,0,,,,,33,76,,,,,,,,,
2020.3.10,辽宁,125,0,13,,,111,1,1,0,,1,1,3052,（累计解除）2985,67,,,,,,,,,
2020.3.10,吉林,93,0,1,,,91,0,1,0,,,,3994,（累计解除）3962,32,,,,,,,,,
2020.3.10,黑龙江,482,1,34,0,0,435,1,13,0,,7,,16344,（累计解除）16074,141,,,,,,,,,
2020.3.10,上海,344,2（境外输入）,22,,,319,4,3,0,,,8,,,,,,,,,,,,
2020.3.10,江苏,631,0,4,,,627,5,0,0,,,1,12642,（累计解除）12623,19,,,,,,,,,
2020.3.10,浙江,1215,0,9,,,1205,15,1,0,,1,1,42307,12,926,,,,,,,,,
2020.3.10,安徽,990,0,0,,0,984,0,6,0,,,,28485,,385,,,,,,,,,
2020.3.10,福建,296,0,0,0,0,295,0,1,0,,0,0,,（累计解除）10873,78,,,,,,,,,
2020.3.10,江西,935,0,2,0,,932,5,1,0,,0,,26856,（累计解除）26572,284,,,,,,,,,
2020.3.10,山东,758,1（境外输入）,31,,,721,18,6,0,,0,2,17013,,76,,,,,,,,,
2020.3.10,河南,1272,0,1,,,1249,2,22,0,,0,0,39263,24,109,,,,,,,,,
2020.3.10,湖北,67773,13,15671,198,6,49056,1471,3046,22,,4412,,274109,54,9066,,,,,,,,,
2020.3.10,湖南,1018,0,19,,,995,7,4,0,,5,,27029,（累计解除）26887,142,,,,,,,,,
2020.3.10,广东,1353,0,63,1,,1282,12,8,0,,4,17,,,297,,,,,,,,,
2020.3.10,广西,252,0,13,0,0,237,3,2,0,,,4,,,6,,,,,,,,,
2020.3.10,海南,168,0,3,,,159,0,6,0,,1,,6367,（累计解除）6218,149,,,,,,,,,
2020.3.10,重庆,576,0,23,,,547,5,6,0,,0,0,23680,（累计解除）23577,103,,,,,,,,,
2020.3.10,四川,539,0,52,2,0,484,14,3,0,,,,,44,278,,,,,,,,,
2020.3.10,贵州,146,0,11,2,,133,4,2,0,,1,,2574,（累计解除）2489,13,,,,,,,,,
2020.3.10,云南,174,0,2,,,170,0,2,0,,0,0,,,,,,,,,,,,
2020.3.10,西藏,1,0,0,,,1,0,0,0,,,,,,,,,,,,,,,
2020.3.10,陕西（3月10日8时至3月11日8时）,245,0,17,0,0,227,0,1,0,,,,18958,14,,,,,,,,,,
2020.3.10,甘肃（3月9日20时至3月10日20时）,125（境外输入34）,0（境外输入1）,1,0,,88,0,2,0,,,,4337,（累计解除）4329,8,,,,,,,,,
2020.3.10,青海,18,0,0,,0,18,0,0,0,,,,437,（累计解除）437,0,,,,,,,,,
2020.3.10,宁夏,75,0,4,0,,71,0,0,0,,,,,（累计解除）4654,65,,,,,,,,,
2020.3.10,新疆,76,0,0,,,73,0,3,0,,,,,,558,,,,,,,,,
2020.3.11,全国,80793（境外输入85）,15（境外输入6）,14831,253,33,62793,1318,3169,11,,4257,,677243,2206,13701,,,,,,,,,
2020.3.11,北京,435,0,93,29,5（境外输入4）,334,8,8,0,,,,3725,,452,,,,,,,,,
2020.3.11,天津,136,0,1,,,132,1,3,0,,0,0,2577,（累计解除）2362,169,,,,,,,,,
2020.3.11,河北,318,0,5,0,0,307,0,6,0,,2,,10933,80,198,,,,,,,,,
2020.3.11,山西,133,0,2,0,0,131,0,0,0,,,,4202,3,63,,,,,,,,,
2020.3.11,内蒙古（3月11日7时至3月12日7时）,75,0,3,1,0,71,1,1,0,,,,,12,68,,,,,,,,,
2020.3.11,辽宁,125,0,13,,,111,0,1,0,,,1,3052,（累计解除）3016,36,,,,,,,,,
2020.3.11,吉林,93,0,1,1,,91,0,1,0,,,,3994,(累计解除）3985,9,,,,,,,,,
2020.3.11,黑龙江,482,0,29,0,,440,5,13,0,,6,,16366,（累计解除）16075,162,,,,,,,,,
2020.3.11,上海,344（境外输入6）,0,21,34,,320,1,3,0,,,8,,,,,,,,,,,,
2020.3.11,江苏,631,0,3,,,628,1,0,0,,1,,12650,（累计解除）12627,23,,,,,,,,,
2020.3.11,浙江,1215,0,5,,,1209,4,1,0,,1,1,42387,14,992,,,,,,,,,
2020.3.11,安徽,990,0,0,,,984,0,6,0,,,,28506,,395,,,,,,,,,
2020.3.11,福建,296,0,0,0,0,295,0,1,0,,0,0,,（累计解除）10877,74,,,,,,,,,
2020.3.11,江西,935,0,0,0,,934,1,1,0,,,,26862,（累计解除）26587,275,,,,,,,,,
2020.3.11,山东,759,1,20,,,733,12,6,0,,1,1,17146,,178,,,,,,,,,
2020.3.11,河南,1273,1（境外输入）,2（境外输入1）,,,1249,0,22,0,,,,39373,20,199,,,,,,,,,
2020.3.11,湖北,67781,8,12769,158,2,50298,1242,3056,10,12769,3453,727,274790,,7964,,,,,,,,,
2020.3.11,湖南,1018,0,16,,,998,3,4,0,,5,,27034,（累计解除）26911,123,,,,,,,,,
2020.3.11,广东,1356,3（境外输入）,60,,1,1288,6,8,0,,7,14,,,345,,,,,,,,,
2020.3.11,广西,252,0,9,0,0,241,4,2,0,,,4,,,8,,,,,,,,,
2020.3.11,海南,168,0,2,,,160,1,6,0,,,,6371,（累计解除）6226,145,,,,,,,,,
2020.3.11,重庆,576,0,16,,,554,7,6,0,,0,0,23681,（累计解除）23577,104,,,,,,,,,
2020.3.11,四川,539,0,42,1,,494,10,3,0,,,,,17,328,,,,,,,,,
2020.3.11,贵州,146,0,7,0,,137,4,2,0,,1,,2574,（累计解除）2489,13,,,,,,,,,
2020.3.11,云南,174,0,2,,,170,0,2,0,,0,0,,,,,,,,,,,,
2020.3.11,西藏,1,0,0,,,1,0,0,0,,,,,,,,,,,,,,,
2020.3.11,陕西（3月11日8时至3月12日8时）,245,0,11,0,0,232,5,2,1,,,,18960,7,,,,,,,,,,
2020.3.11,甘肃（3月10日20时至3月11日20时）,127（境外输入36）,2（境外输入）,37,,,88,0,2,0,,2,,4337,（累计解除）4330,7,,,,,,,,,
2020.3.11,青海,18,0,0,0,0,18,0,0,0,,,,437,（累计解除）437,0,,,,,,,,,
2020.3.11,宁夏,75,0,3,0,,72,1,0,0,,,,,（累计解除）4682,37,,,,,,,,,
2020.3.11,新疆,76,0,0,,,73,0,3,0,,,,,,472,,,,,,,,,
2020.3.12,全国,80813（境外输入88）,8（境外输入3）,13526,147,33,64111,1381,3176,7,,4020,,678088,2483,12161,,,,,,,,,
2020.3.12,北京,436,1（境外输入1）,86,31,9（境外输入8）,342,8,8,0,86,,,3739,,462,,,,,,,,,
2020.3.12,天津,136,0,1,,,132,0,3,0,,0,0,2615,（累计解除)2387,182,,,,,,,,,
2020.3.12,河北,318,0,2,0,0,310,3,6,0,,2,,10933,144,54,,,,,,,,,
2020.3.12,山西,133,0,1,0,0,132,1,0,0,1,,,4203,3,61,,,,,,,,,
2020.3.12,内蒙古（3月12日7时至3月13日7时）,75,0,3,1,0,71,0,1,0,,,,,5,66,,,,,,,,,
2020.3.12,辽宁,125,0,12,,,112,1,1,0,,0,1,3052,（累计解除）3022,30,,,,,,,,,
2020.3.12,吉林,93,0,1,0,0,91,0,1,0,,,,3994,（累计解除）3994,0,,,,,,,,,
2020.3.12,黑龙江,482,0,23,0,0,446,6,13,0,,6,,16371,（已解除）16075,167,,,,,,,,,
2020.3.12,上海,346,2（境外输入）,22,36,,321,1,3,0,,,8,,,,,,,,,,,,
2020.3.12,江苏,631,0,1,,,630,2,,,,1,,12652,（累计解除）12630,22,,,,,,,,,
2020.3.12,浙江,1215（境外输入10),0,5,,,1209,0,1,0,,2,1,42571,230,943,,,,,,,,,
2020.3.12,安徽,990,0,0,,0,984,0,6,0,,,,28537,,233,,,,,,,,,
2020.3.12,福建,296,0,0,0,0,295,0,1,0,,0,0,,(累计解除）10891,60,,,,,,,,,
2020.3.12,江西,935,0,0,0,0,934,0,1,0,,,,26870,(累计解除）26636,234,,,,,,,,,
2020.3.12,山东,759,0,13,,0,739,5,7,1,,1,0,17168,,198,,,,,,,,,
2020.3.12,河南,1273,0,2（境外输入1）,,,1249,0,22,0,,0,0,39384,106,102,,,,,,,,,
2020.3.12,湖北,67786,5,13171,49,1,51553,1255,3062,6,,3948 ,697,274992,110,6810,,,,,,,,,
2020.3.12,湖南,1018,0,10,,,1004,6,4,0,,3,,27050,9,130,,,,,,,,,
2020.3.12,广东,1356,0,52,,,1296,8,8,0,,5,14,,,413,,,,,,,,,
2020.3.12,广西,252,0,7,0,0,243,2,2,0,,,4,,2,8,,,,,,,,,
2020.3.12,海南,168,0,2,,,160,0,6,0,,0,,6381,10,145,,,,,,,,,
2020.3.12,重庆,576,0,6,,,564,10,6,0,,0,0,23681,18,86,,,,,,,,,
2020.3.12,四川,539,0,36,0,0,500,6,3,0,,,,,,338,,,,,,,,,
2020.3.12,贵州,146,0,4,0,,140,3,2,0,,1,0,2574,0,13,,,,,,,,,
2020.3.12,云南,174,0,2,,,170,0,2,0,,0,0,,,,,,,,,,,,
2020.3.12,西藏,1,0,0,,,1,0,0,0,,0,0,,,,,,,,,,,,
2020.3.12,陕西（3月12日8时至3月13日8时）,245,0,11,0,0,232,0,2,0,,,,18960,6,,,,,,,,,,
2020.3.12,甘肃（3月11日20时至3月12日20时）,127（境外输入36）,0,37,0,,88,0,2,0,,2,,4337,(累计解除）4333,4,,,,,,,,,
2020.3.12,青海,18,0,0,0,0,18,0,0,0,,0,0,437,437,0,,,,,,,,,
2020.3.12,宁夏,75,0,3,0,,72,0,0,0,,,,,累计解除4719,,,,,,,,,,
2020.3.12,新疆,76,0,0,,,73,0,3,0,,,,,,384,,,,,,,,,
2020.3.13,全国,80834（境外输入95）,11（境外输入7）,12094,115,17,65541,1430,3189,13,,3610,,678935,2174,10879,,,,,,,,,
2020.3.13,北京,437,1（境外输入1）,80,32,1（境外输入1）,349,7,8,0,,,,3785,,466,,,,,,,,,
2020.3.13,天津,136,0,1,,,132,0,3,0,,0,0,2615,（累计解除）2387,182,,,,,,,,,
2020.3.13,河北,318,0,2,0,0,310,0,6,0,,2,,10933,27,27,,,,,,,,,
2020.3.13,山西,133,0,0,0,0,133,1,0,0,,,,4203,3,61,,,,,,,,,
2020.3.13,内蒙古（3月13日7时至3月14日7时）,75,0,3,0,0,71,0,1,0,,,,,49,23,,,,,,,,,
2020.3.13,辽宁,125,0,11,,,113,1,1,0,,0,1,3052,（累计解除）3030,22,,,,,,,,,
2020.3.13,吉林,93,0,1,0,0,91,0,1,0,,,,3994,（累计解除）3994,0,,,,,,,,,
2020.3.13,黑龙江,482,0,,0,0,447,1,13,0,,5,,16377,（累计解除）16093,155,,,,,,,,,
2020.3.13,上海,350,4（境外输入4）,23,26,,324,3,3,0,,1,8,,,,,,,,,,,,
2020.3.13,江苏,631,0,1,,,630,0,0,0,,0,,12652,（累计解除）12630,22,,,,,,,,,
2020.3.13,浙江,1227（加入已核减12例）,0,3,,,1211,2,1,0,,1,1,42710,147,929,,,,,,,,,
2020.3.13,安徽,990,0,0,,0,984,0,6,0,,,,28543,,217,,,,,,,,,
2020.3.13,福建,296,0,0,0,0,295,0,1,0,,0,0,,（累计解除）10897,56,,,,,,,,,
2020.3.13,江西,935,0,0,0,0,934,0,1,0,,,,26687,（累计接触）26663,224,,,,,,,,,
2020.3.13,山东,759,0,12,,,740,1,7,0,,1,0,17459,,467,,,,,,,,,
2020.3.13,河南,1273,0,2（境外输入1）,,,1249,0,22,0,,0,0,39420,11,144,,,,,,,,,
2020.3.13,湖北,67790,4,10485,34,0,52943,1390,3075,13,10485,2896,647,275224,,5887,,,,,,,,,
2020.3.13,湖南,1018,0,5,,,1009,5,4,0,,1,,27068,（累计解除）26937,131,,,,,,,,,
2020.3.13,广东,1356,0,49,,,1299,3,8,0,,5,14,,,483,,,,,,,,,
2020.3.13,广西,252,0,7,0,0,243,0,2,0,,,4,,,12,,,,,,,,,
2020.3.13,海南,168,0,2,,,160,0,6,0,,0,,6393,（累计解除）6290,103,,,,,,,,,
2020.3.13,重庆,576,0,4,,,566,2,6,0,,0,0,23688,（累计解除）23606,82,,,,,,,,,
2020.3.13,四川,539,0,26,0,0,510,10,3,0,,,,,,261,,,,,,,,,
2020.3.13,贵州,146,0,1,0,,143,3,2,0,,0,,2574,（累计解除）2489,13,,,,,,,,,
2020.3.13,云南,174,0,2,,,170,0,2,0,,0,0,,,,,,,,,,,,
2020.3.13,西藏,1,0,0,,,1,0,0,0,,,,,,,,,,,,,,,
2020.3.13,陕西（3月13日8时至3月14日8时）,245,0,11,0,0,232,0,2,0,,,,18976,1,,,,,,,,,,
2020.3.13,甘肃（3月12日20时至3月13日20时）,127（境外输入36）,0,37,,,88,0,2,0,,2,,4337,（累计解除）4333,4,,,,,,,,,
2020.3.13,青海,18,0,0,0,0,18,0,0,0,,,,437,437,0,,,,,,,,,
2020.3.13,宁夏,75,0,3,0,,72,0,0,0,,,,,（累计解除）4719,,,,,,,,,,
2020.3.13,新疆,76,0,0,,,73,0,3,0,,,,,,,,,,,,,,,
2020.3.14,全国,80844（境外输入111）,20（境外输入16）,10734,113,39,66911,1370,3199,10,,3226,,679759,1409,10189,,,,,,,,,
2020.3.14,北京,442（境外输入27）,5（境外输入5）,81,37,9（境外输入8）,353,4,8,0,81,,,3797,3,475,,,,,,,,,
2020.3.14,天津,136,0,1,,,132,0,3,0,1,0,0,2625,21,171,,,,,,,,,
2020.3.14,河北,318,0,2,0,0,310,0,6,0,2,2,,10933,26,1,,,,,,,,,
2020.3.14,山西,133,0,0,,0,133,0,0,0,0,,,4209,4,57,,,,,,,,,
2020.3.14,内蒙古（3月14日7时至3月15日7时）,75,0,3,0,0,71,0,1,0,3,,,,1,25,,,,,,,,,
2020.3.14,辽宁,125,0,11,,,113,0,1,0,11,0,1,3052,16,6,,,,,,,,,
2020.3.14,吉林,93,0,1,0,0,91,0,1,0,1,0,0,3994,0,0,,,,,,,,,
2020.3.14,黑龙江,482,0,16,0,0,453,6,13,0,16,,,16415,25,168,,,,,,,,,
2020.3.14,上海,353（境外输入15）,3（境外输入3）,26,30（境外输入21）,0,324,0,3,0,26,1,8,,,,,,,,,,,,
2020.3.14,江苏,631,0,0,0,0,631,1,0,0,0,0,0,12652,4,18,,,,,,,,,
2020.3.14,浙江,1231（境外输入14）,4（境外输入4）,19,,,1211,0,1,0,19,1,1,42782,61,903,,,,,,,,,
2020.3.14,安徽,990,0,0,0,0,984,0,6,0,0,0,0,28544,25,193,,,,,,,,,
2020.3.14,福建,296,0,0,0,0,295,0,1,0,0,0,0,,21,211,,,,,,,,,
2020.3.14,江西,935,0,0,0,0,934,0,1,0,0,0,0,26898,19,216,,,,,,,,,
2020.3.14,山东,759,0,17,,,741,1,7,0,17,1,,17488,57,439,,,,,,,,,
2020.3.14,河南,1273（境外输入1）,0,1（境外输入1）,,,1250,1,22,0,1,0,0,39439,26,135,,,,,,,,,
2020.3.14,湖北,67794,4,9376,18,1,54278,1335,3085,10,9376,2551,612,275362,744,5281,,,,,,,,,
2020.3.14,湖南,1018,0,0,0,0,1014,5,4,0,0,0,0,27097,22,138,,,,,,,,,
2020.3.14,广东,1357,1（境外输入1）,46,1,,1303,4,8,0,46,4,13,,,430,,,,,,,,,
2020.3.14,广西,252,0,7,0,,243,0,2,0,7,1,3,,,12,,,,,,,,,
2020.3.14,海南,168,0,2,,,160,0,6,0,2,0,0,6397,13,94,,,,,,,,,
2020.3.14,重庆,576,0,1,,,569,3,6,0,1,0,0,23692,18,68,,,,,,,,,
2020.3.14,四川,539,0,21,0,0,515,5,3,0,21,0,1,,,226,,,,,,,,,
2020.3.14,贵州,146,0,1,0,0,143,0,2,0,1,0,0,2574,0,13,,,,,,,,,
2020.3.14,云南,174,0,0,0,0,172,2,2,0,0,0,0,,,,,,,,,,,,
2020.3.14,西藏,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,
2020.3.14,陕西（3月13日8时至3月14日8时）,245,0,10,0,,232,0,2,0,10,,,18978,0,41,,,,,,,,,
2020.3.14,甘肃（3月12日20时至3月13日20时）,132,5（境外输入5）,39,,,91,3,2,0,39,,,,,,,,,,,,,,
2020.3.14,青海,18,0,0,0,0,18,0,0,0,,,,437,437,0,,,,,,,,,
2020.3.14,宁夏,75（境外输入3）,0,2,0,0,73,1,0,0,2,,,4719,0,0,,,,,,,,,
2020.3.14,新疆,76,0,0,0,0,73,0,3,0,0,0,0,,,108,,,,,,,,,
2020.3.15,全国,80860（境外输入123）,16（境外输入12）,9898,134,41,67749,838,3213,14,9898,3032,,680462,1316,9582,,,,,,,,,
2020.3.15,北京,446（境外输入31）,4（境外输入4）,80,39,7（境外输入7）,358,5,8,0,80,,,3867,104,441,,,,,,,,,
2020.3.15,天津,136,0,0,,,133,1,3,0,0,0,0,2625,4,167,,,,,,,,,
2020.3.15,河北,318,0,2,0,0,310,0,6,0,2,2,0,10933,1,0,,,,,,,,,
2020.3.15,山西,133,0,0,,0,133,0,0,0,0,,,4212,6,54,,,,,,,,,
2020.3.15,内蒙古（3月15日7时至3月16日7时）,75,0,3,0,0,71,0,1,0,3,,,,0,31,,,,,,,,,
2020.3.15,辽宁,125,0,10,,,114,1,1,0,10,0,1,3052,0,6,,,,,,,,,
2020.3.15,吉林,93,0,0,0,0,92,1,1,0,0,0,0,3994,0,0,,,,,,,,,
2020.3.15,黑龙江,482,0,15,0,0,454,1,13,0,15,,,16430,42,141,,,,,,,,,
2020.3.15,上海,355（境外输入17）,2（境外输入2）,28,46（境外输入38）,0,324,0,3,0,28,1,8,,,,,,,,,,,,
2020.3.15,江苏,631,0,0,0,0,631,0,0,0,0,0,0,12652,1,17,,,,,,,,,
2020.3.15,浙江,1231（境外输入14）,4（境外输入4）,17,,,1213,2,1,0,17,1,1,42954,79,991,,,,,,,,,
2020.3.15,安徽,990,0,0,0,0,984,0,6,0,0,0,0,28552,40,161,,,,,,,,,
2020.3.15,福建,296,0,0,0,0,295,0,1,0,0,0,0,,20,192,,,,,,,,,
2020.3.15,江西,935,0,0,0,0,934,0,1,0,0,0,0,26900,12,206,,,,,,,,,
2020.3.15,山东,759,0,9,,,743,2,7,0,9,0,,17540,10,481,,,,,,,,,
2020.3.15,河南,1273（境外输入1）,0,1（境外输入1）,,,1250,0,22,0,1,0,0,39441,15,122,,,,,,,,,
2020.3.15,湖北,67798,4,8703,18,2,55094,816,3099,14,8703,2403,572,275503,723,4699,,,,,,,,,
2020.3.15,湖南,1018,0,0,0,0,1014,0,4,0,0,0,0,27105,11,135,,,,,,,,,
2020.3.15,广东,1361,4（境外输入4）,47,,,1306,3,8,0,47,3,12,,,431,,,,,,,,,
2020.3.15,广西,252,0,3,0,,247,4,2,0,3,0,2,,,12,,,,,,,,,
2020.3.15,海南,168,0,2,,,160,0,6,0,2,0,0,6397,0,94,,,,,,,,,
2020.3.15,重庆,576,0,0,,,570,1,6,0,0,0,0,23716,20,72,,,,,,,,,
2020.3.15,四川,539,0,20,0,0,516,1,3,0,20,0,1,,,231,,,,,,,,,
2020.3.15,贵州,146,0,1,0,0,143,0,2,0,1,0,0,2574,0,13,,,,,,,,,
2020.3.15,云南,174,0,0,0,0,172,0,2,0,0,0,0,,,,,,,,,,,,
2020.3.15,西藏,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,
2020.3.15,陕西（3月15日8时至3月16日8时）,245,0,10,0,,232,0,2,0,10,,,18982,0,45,,,,,,,,,
2020.3.15,甘肃（3月14日20时至3月15日20时）,133,1（境外输入1）,40,,,91,0,2,0,40,,,,,,,,,,,,,,
2020.3.15,青海,18,0,0,0,0,18,0,0,0,,,,437,0,0,,,,,,,,,
2020.3.15,宁夏,75（境外输入3）,0,2,0,0,73,0,0,0,2,,,4719,0,0,,,,,,,,,
2020.3.15,新疆,76,0,0,0,0,73,0,3,0,0,0,0,,,44,,,,,,,,,
2020.3.16,全国,80881（境外输入143）,21（境外输入）,8976,128,45,68679,930,3226,13,,2830,,681404,1105,9351,,,,,,,,,
2020.3.16,北京,455（境外输入40）,（境外输入9）,87,36,0,368,10（境外2例）,8,,,,,3884,,410,,,,,,,,,
2020.3.16,天津,136,0,3,,,133,0,3,0,0,,,2625,4,163,,,,,,,,,
2020.3.16,河北,318,0,2,0,0,310,0,6,0,,,,10933,0,0,,,,,,,,,
2020.3.16,山西,133,0,0,0,0,133,,,,,,,4212,6,54,,,,,,,,,
2020.3.16,内蒙古（3月15日7时至3月16日7时）,75,0,1,,0,73,2,1,,,,,,2,35,,,,,,,,,
2020.3.16,辽宁,125,0,6,,,119,5,1,,5,0,1,3052,6,0,,,,,,,,,
2020.3.16,吉林,5,0,0,0,0,5,,,,,,,,,,,,,,,,,,
2020.3.16,黑龙江,482,0,13,0,0,456,2,13,0,,,,16436,1,146,,,,,,,,,
2020.3.16,上海,338（累计境外20）,0,,14（境外44）,,325,1,3,,30,1,8,,,,,,,,,,,,
2020.3.16,江苏,631,0,0,,,631,,,,,,,12652,3,14,,,,,,,,,
2020.3.16,浙江,1232（其中境外15）,1,13,,,1216,3,1,,,1,1,41300,91,992,,,,,,,,,
2020.3.16,安徽,990,0,0,0,0,984,,6,,,,,28555,,143,,,,,,,,,
2020.3.16,福建,296,0,0,,0,295,0,1,,,,,10943,,187,,,,,,,,,
2020.3.16,江西,935,0,0,,0,934,0,1,,,,,26932,21,217,,,,,,,,,
2020.3.16,山东,759（累计境外输入2）,0,6,,0,746,0,7,,,,,17577,,504,,,,,,,,,
2020.3.16,河南,1273(确诊1例境外),0,0,,,1250,,22,,,,,39447,8,120,,,,,,,,,
2020.3.16,湖北,67799,1,8701,3,0,55987,893,3111,12,,2782,,,,,,,,,,,,,
2020.3.16,湖南,1018,0,,,,1014,,4,,,,,27111,0,141,,,,,,,,,
2020.3.16,广东,1364(含境外14例),3,49,,,1307,1,8,,49,3,12,,,,,,,,,,,,
2020.3.16,广西,252,0,2,0,0,248,0,2,0,,,1,,,27,,,,,,,,,
2020.3.16,海南,168,0,1,,,161,1,6,0,,,,6409,18,88,,,,,,,,,
2020.3.16,重庆,576,0,0,,,570,0,6,0,0,,,23745,101,94,,,,,,,,,
2020.3.16,四川,539,0,16,0,0,520,4,3,0,16,,1,,,284,,,,,,,,,
2020.3.16,贵州,146,0,0,0,0,144,1,2,0,0,,,2574,0,13,,,,,,,,,
2020.3.16,云南,176（境外输入2）,1（境外输入1）,2,,,172,0,2,0,2,,,,,,,,,,,,,,
2020.3.16,西藏,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,
2020.3.16,陕西（3月15日8时至3月16日8时）,246（境外输入1）,1（境外输入1）,10,0,0,233,1,3,1,10,,,,,,,,,,,,,,
2020.3.16,甘肃（3月14日20时至3月15日20时）,133（境外输入42）,0,40,,,91,0,2,0,40,,,,,,,,,,,,,,
2020.3.16,青海,18,0,0,0,0,18,0,0,0,0,0,0,437,0,0,,,,,,,,,
2020.3.16,宁夏,75（境外输入3）,0,0,0,0,75,2,0,0,0,0,0,4719,0,0,,,,,,,,,
2020.3.16,新疆,76,0,0,0,0,73,0,3,0,0,0,0,,,36,,,,,,,,,
2020.3.17,全国,80894（境外输入155）,13（境外输入12）,8056,119,21,69601,922,3237,11,,2622,,682327,1014,9222,,,,,,,,,
2020.3.17,北京,458（境外输入43）,0（境外输入3例）,,48,0（境外输入11）,373（境外4例）,3,8,,,,,3921,,307,,,,,,,,,
2020.3.17,天津,136,0,,,0,133,0,3,0,0,,,2625,8,151,,,,,,,,,
2020.3.17,河北,318,0,2,0,0,310,0,6,0,,,,10933,,0,,,,,,,,,
2020.3.17,山西,133,0,0,0,0,133,,,,,,,4218,,60,,,,,,,,,
2020.3.17,内蒙古（3月15日7时至3月16日7时）,75,0,1,,0,73,0,1,0,,,,37,1,,,,,,,,,,
2020.3.17,辽宁,125,0,2,,,122,3,1,,,,1,3052,,0,,,,,,,,,
2020.3.17,吉林,5,0,0,0,0,5,,,,,,,,,,,,,,,,,,
2020.3.17,黑龙江,482,0,10,0,0,459,,13,,,,,,,,,,,,,,,,
2020.3.17,上海,361（境外输入23）,境外输入3例,,,,325,,3,,33,2,8,,,,,,,,,,,,
2020.3.17,江苏,631,0,,6,,631,,,,,,,12652,6,8,,,,,,,,,
2020.3.17,浙江,1232（境外输入15）,0,15,,,1216,0,1,,,1,1,43289,86,1033,,,,,,,,,
